ID,Territory,Warehouse_Stock,Store_Stock,Transit_Stock,Price
201225395,United Arab Emirates,236.0,134.0,2.0,28.570999999999998
201225393,Spain,1411.0,49.0,0.0,27.85575
201225393,Bangladesh,0.0,0.0,0.0,0.0
201225393,USA,56.0,0.0,0.0,154.5
201225393,KSA,1300.0,158.0,0.0,25.52534689
201225393,Egypt,236.0,37.0,0.0,130.702
201225393,Iraq,0.0,0.0,0.0,0.0
201225393,KSA,1172.0,324.0,0.0,26.087
201225393,Switzerland,76.0,60.0,0.0,27.9
201225393,Portugal,0.0,0.0,0.0,16216.216
201225393,Brazil,0.0,0.0,0.0,0.0
201225393,Oman,165.0,39.0,0.0,28.5
201225393,New Zealand,0.0,0.0,0.0,0.0
201225393,Qatar,990.0,38.0,0.0,30.0
201225393,KSA,1045.0,191.0,0.0,26.087
201225393,Srilanka,0.0,0.0,0.0,0.0
201225393,Canada,0.0,0.0,0.0,0.0
201225393,United Arab Emirates,2237.0,164.0,0.0,28.570999999999998
201225392,Spain,1007.0,52.0,0.0,27.85575
201225392,Bangladesh,0.0,0.0,0.0,0.0
201225392,USA,41.0,0.0,0.0,154.5
201225392,KSA,979.0,155.0,0.0,25.52534689
201225392,Egypt,212.0,36.0,0.0,130.702
201225392,Iraq,0.0,0.0,0.0,0.0
201225392,KSA,1040.0,300.0,0.0,26.087
201225392,Switzerland,78.0,58.0,0.0,27.9
201225392,Portugal,0.0,0.0,0.0,16216.216
201225392,Brazil,0.0,0.0,0.0,0.0
201225392,Oman,302.0,68.0,0.0,28.5
201225392,New Zealand,0.0,0.0,0.0,0.0
201225392,Qatar,970.0,43.0,0.0,30.0
201225392,KSA,898.0,217.0,0.0,26.087
201225392,Srilanka,0.0,0.0,0.0,0.0
201225392,Canada,0.0,0.0,0.0,0.0
201225392,United Arab Emirates,1390.0,363.0,0.0,28.570999999999998
201225391,Spain,542.0,58.0,0.0,27.85575
201225391,Bangladesh,0.0,0.0,0.0,0.0
201225391,USA,59.0,0.0,0.0,154.5
201225391,KSA,1296.0,158.0,0.0,25.52534689
201225391,Egypt,161.0,38.0,0.0,130.702
201225391,Iraq,0.0,0.0,0.0,0.0
201225391,KSA,1257.0,242.0,0.0,26.087
201225391,Switzerland,360.0,63.0,0.0,27.9
201225391,Portugal,0.0,0.0,0.0,16216.216
201225391,Brazil,0.0,0.0,0.0,0.0
201225391,Oman,607.0,57.0,0.0,28.5
201225391,New Zealand,0.0,0.0,0.0,0.0
201225391,Qatar,380.0,48.0,0.0,30.0
201225391,KSA,1823.0,137.0,0.0,26.087
201225391,Srilanka,0.0,0.0,0.0,0.0
201225391,Canada,0.0,0.0,0.0,0.0
201225391,United Arab Emirates,1366.0,292.0,0.0,28.570999999999998
201225394,Spain,473.0,63.0,0.0,27.85575
201225394,Bangladesh,0.0,0.0,0.0,0.0
201225394,USA,26.0,0.0,0.0,154.5
201225394,KSA,189.0,129.0,0.0,25.52534689
201225394,Egypt,207.0,44.0,0.0,130.702
201225394,Iraq,0.0,0.0,0.0,0.0
201225394,KSA,587.0,227.0,0.0,26.087
201225394,Switzerland,198.0,67.0,0.0,27.9
201225394,Portugal,0.0,0.0,0.0,16216.216
201225394,Brazil,0.0,0.0,0.0,0.0
201225394,Oman,255.0,73.0,0.0,28.5
201225394,New Zealand,0.0,0.0,0.0,0.0
201225394,Qatar,260.0,38.0,0.0,30.0
201225394,KSA,736.0,166.0,0.0,26.087
201225394,Srilanka,0.0,0.0,0.0,0.0
201225394,Canada,0.0,0.0,0.0,0.0
201225394,United Arab Emirates,615.0,189.0,0.0,28.570999999999998
201225405,Spain,59.0,38.0,0.0,27.85575
201225405,Bangladesh,0.0,0.0,0.0,0.0
201225405,USA,25.0,0.0,0.0,154.5
201225405,KSA,1127.0,74.0,0.0,25.52534689
201225405,Egypt,66.0,18.0,0.0,130.702
201225405,Iraq,0.0,0.0,0.0,0.0
201225405,KSA,555.0,138.0,0.0,26.087
201225405,Switzerland,27.0,28.0,0.0,27.9
201225405,Portugal,0.0,0.0,0.0,16216.216
201225405,Brazil,0.0,0.0,0.0,0.0
201225405,Oman,71.0,28.0,0.0,28.5
201225405,New Zealand,0.0,0.0,0.0,0.0
201225405,Qatar,92.0,33.0,0.0,30.0
201225405,KSA,716.0,144.0,0.0,26.087
201225405,Srilanka,0.0,0.0,0.0,0.0
201225405,Canada,0.0,0.0,0.0,0.0
201225405,United Arab Emirates,100.0,46.0,0.0,28.570999999999998
201225403,Spain,81.0,23.0,0.0,27.85575
201225403,Bangladesh,0.0,0.0,0.0,0.0
201225403,USA,141.0,0.0,0.0,154.5
201225403,KSA,2990.0,104.0,0.0,25.52534689
201225403,Egypt,102.0,23.0,0.0,130.702
201225403,Iraq,0.0,0.0,0.0,0.0
201225403,KSA,938.0,288.0,0.0,26.087
201225403,Switzerland,309.0,59.0,0.0,27.9
201225403,Portugal,0.0,0.0,0.0,16216.216
201225403,Brazil,0.0,0.0,0.0,0.0
201225403,Oman,392.0,78.0,0.0,28.5
201225403,New Zealand,0.0,0.0,0.0,0.0
201225403,Qatar,634.0,44.0,0.0,30.0
201225403,KSA,2161.0,214.0,0.0,26.087
201225403,Srilanka,0.0,0.0,0.0,0.0
201225403,Canada,0.0,0.0,0.0,0.0
201225403,United Arab Emirates,1426.0,177.0,0.0,28.570999999999998
201225402,Spain,3.0,2.0,0.0,27.85575
201225402,Bangladesh,0.0,0.0,0.0,0.0
201225402,USA,65.0,0.0,0.0,154.5
201225402,KSA,2025.0,73.0,0.0,25.52534689
201225402,Egypt,86.0,24.0,0.0,130.702
201225402,Iraq,0.0,0.0,0.0,0.0
201225402,KSA,493.0,207.0,0.0,26.087
201225402,Switzerland,104.0,55.0,0.0,27.9
201225402,Portugal,0.0,0.0,0.0,16216.216
201225402,Brazil,0.0,0.0,0.0,0.0
201225402,Oman,185.0,108.0,0.0,28.5
201225402,New Zealand,0.0,0.0,0.0,0.0
201225402,Qatar,523.0,44.0,0.0,30.0
201225402,KSA,3157.0,205.0,0.0,26.087
201225402,Srilanka,0.0,0.0,0.0,0.0
201225402,Canada,0.0,0.0,0.0,0.0
201225402,United Arab Emirates,1495.0,187.0,0.0,28.570999999999998
201225401,Spain,232.0,23.0,0.0,27.85575
201225401,Bangladesh,0.0,0.0,0.0,0.0
201225401,USA,40.0,0.0,0.0,154.5
201225401,KSA,2953.0,70.0,0.0,25.52534689
201225401,Egypt,74.0,30.0,0.0,130.702
201225401,Iraq,0.0,0.0,0.0,0.0
201225401,KSA,1634.0,159.0,0.0,26.087
201225401,Switzerland,391.0,61.0,0.0,27.9
201225401,Portugal,0.0,0.0,0.0,16216.216
201225401,Brazil,0.0,0.0,0.0,0.0
201225401,Oman,339.0,61.0,0.0,28.5
201225401,New Zealand,0.0,0.0,0.0,0.0
201225401,Qatar,613.0,33.0,0.0,30.0
201225401,KSA,2414.0,127.0,0.0,26.087
201225401,Srilanka,0.0,0.0,0.0,0.0
201225401,Canada,0.0,0.0,0.0,0.0
201225401,United Arab Emirates,2172.0,178.0,0.0,28.570999999999998
201225404,Spain,135.0,30.0,0.0,27.85575
201225404,Bangladesh,0.0,0.0,0.0,0.0
201225404,USA,98.0,0.0,0.0,154.5
201225404,KSA,1076.0,70.0,0.0,25.52534689
201225404,Egypt,85.0,20.0,0.0,130.702
201225404,Iraq,0.0,0.0,0.0,0.0
201225404,KSA,601.0,213.0,0.0,26.087
201225404,Switzerland,166.0,53.0,0.0,27.9
201225404,Portugal,0.0,0.0,0.0,16216.216
201225404,Brazil,0.0,0.0,0.0,0.0
201225404,Oman,10.0,11.0,0.0,28.5
201225404,New Zealand,0.0,0.0,0.0,0.0
201225404,Qatar,65.0,32.0,0.0,30.0
201225404,KSA,1480.0,176.0,0.0,26.087
201225404,Srilanka,0.0,0.0,0.0,0.0
201225404,Canada,0.0,0.0,0.0,0.0
201225404,United Arab Emirates,77.0,45.0,0.0,28.570999999999998
201225410,Spain,54.0,35.0,0.0,27.85575
201225410,Bangladesh,0.0,0.0,0.0,0.0
201225410,USA,351.0,0.0,0.0,154.5
201225410,KSA,188.0,63.0,0.0,25.52534689
201225410,Egypt,62.0,33.0,0.0,130.702
201225410,Iraq,0.0,0.0,0.0,0.0
201225410,KSA,287.0,140.0,0.0,26.087
201225410,Switzerland,72.0,62.0,0.0,27.9
201225410,Portugal,0.0,0.0,0.0,16216.216
201225410,Brazil,0.0,0.0,0.0,0.0
201225410,Oman,264.0,33.0,0.0,28.5
201225410,New Zealand,0.0,0.0,0.0,0.0
201225410,Qatar,86.0,37.0,0.0,30.0
201225410,KSA,228.0,129.0,0.0,26.087
201225410,Srilanka,0.0,0.0,0.0,0.0
201225410,Canada,0.0,0.0,0.0,0.0
201225410,United Arab Emirates,183.0,143.0,0.0,28.570999999999998
201225408,Spain,123.0,37.0,0.0,27.85575
201225408,Bangladesh,0.0,0.0,0.0,0.0
201225408,USA,1236.0,0.0,0.0,154.5
201225408,KSA,320.0,121.0,0.0,25.52534689
201225408,Egypt,198.0,32.0,0.0,130.702
201225408,Iraq,0.0,0.0,0.0,0.0
201225408,KSA,689.0,315.0,0.0,26.087
201225408,Switzerland,152.0,63.0,0.0,27.9
201225408,Portugal,0.0,0.0,0.0,16216.216
201225408,Brazil,0.0,0.0,0.0,0.0
201225408,Oman,160.0,71.0,0.0,28.5
201225408,New Zealand,0.0,0.0,0.0,0.0
201225408,Qatar,340.0,43.0,0.0,30.0
201225408,KSA,565.0,189.0,0.0,26.087
201225408,Srilanka,0.0,0.0,0.0,0.0
201225408,Canada,0.0,0.0,0.0,0.0
201225408,United Arab Emirates,522.0,356.0,0.0,28.570999999999998
201225407,Spain,48.0,27.0,0.0,27.85575
201225407,Bangladesh,0.0,0.0,0.0,0.0
201225407,USA,988.0,0.0,0.0,154.5
201225407,KSA,277.0,39.0,0.0,25.52534689
201225407,Egypt,125.0,33.0,0.0,130.702
201225407,Iraq,0.0,0.0,0.0,0.0
201225407,KSA,1728.0,289.0,0.0,26.087
201225407,Switzerland,122.0,97.0,19.0,27.9
201225407,Portugal,0.0,0.0,0.0,16216.216
201225407,Brazil,0.0,0.0,0.0,0.0
201225407,Oman,221.0,71.0,0.0,28.5
201225407,New Zealand,0.0,0.0,0.0,0.0
201225407,Qatar,358.0,48.0,0.0,30.0
201225407,KSA,1020.0,205.0,0.0,26.087
201225407,Srilanka,0.0,0.0,0.0,0.0
201225407,Canada,0.0,0.0,0.0,0.0
201225407,United Arab Emirates,686.0,348.0,0.0,28.570999999999998
201225406,Spain,250.0,33.0,0.0,27.85575
201225406,Bangladesh,0.0,0.0,0.0,0.0
201225406,USA,1304.0,0.0,0.0,154.5
201225406,KSA,540.0,88.0,0.0,25.52534689
201225406,Egypt,101.0,45.0,0.0,130.702
201225406,Iraq,0.0,0.0,0.0,0.0
201225406,KSA,2004.0,246.0,0.0,26.087
201225406,Switzerland,188.0,69.0,0.0,27.9
201225406,Portugal,0.0,0.0,0.0,16216.216
201225406,Brazil,0.0,0.0,0.0,0.0
201225406,Oman,386.0,56.0,0.0,28.5
201225406,New Zealand,0.0,0.0,0.0,0.0
201225406,Qatar,246.0,44.0,0.0,30.0
201225406,KSA,1422.0,162.0,0.0,26.087
201225406,Srilanka,0.0,0.0,0.0,0.0
201225406,Canada,0.0,0.0,0.0,0.0
201225406,United Arab Emirates,1730.0,282.0,0.0,28.570999999999998
201225409,Spain,30.0,20.0,21.0,27.85575
201225409,Bangladesh,0.0,0.0,0.0,0.0
201225409,USA,758.0,0.0,0.0,154.5
201225409,KSA,301.0,80.0,0.0,25.52534689
201225409,Egypt,57.0,35.0,0.0,130.702
201225409,Iraq,0.0,0.0,0.0,0.0
201225409,KSA,245.0,219.0,0.0,26.087
201225409,Switzerland,46.0,37.0,9.0,27.9
201225409,Portugal,0.0,0.0,0.0,16216.216
201225409,Brazil,0.0,0.0,0.0,0.0
201225409,Oman,167.0,55.0,0.0,28.5
201225409,New Zealand,0.0,0.0,0.0,0.0
201225409,Qatar,194.0,43.0,0.0,30.0
201225409,KSA,741.0,156.0,0.0,26.087
201225409,Srilanka,0.0,0.0,0.0,0.0
201225409,Canada,0.0,0.0,0.0,0.0
201225409,United Arab Emirates,288.0,213.0,2.0,28.570999999999998
201225400,Spain,108.0,38.0,0.0,27.85575
201225400,Bangladesh,0.0,0.0,0.0,0.0
201225400,USA,205.0,0.0,0.0,154.5
201225400,KSA,123.0,87.0,0.0,25.52534689
201225400,Egypt,76.0,38.0,0.0,130.702
201225400,Iraq,0.0,0.0,0.0,0.0
201225400,KSA,318.0,136.0,0.0,26.087
201225400,Switzerland,75.0,67.0,0.0,27.9
201225400,Portugal,0.0,0.0,0.0,16216.216
201225400,Brazil,0.0,0.0,0.0,0.0
201225400,Oman,122.0,54.0,0.0,28.5
201225400,New Zealand,0.0,0.0,0.0,0.0
201225400,Qatar,111.0,35.0,0.0,30.0
201225400,KSA,266.0,136.0,0.0,26.087
201225400,Srilanka,0.0,0.0,0.0,0.0
201225400,Canada,0.0,0.0,0.0,0.0
201225400,United Arab Emirates,213.0,152.0,1.0,28.570999999999998
201225398,Spain,240.0,40.0,0.0,27.85575
201225398,Bangladesh,0.0,0.0,0.0,0.0
201225398,USA,1328.0,0.0,0.0,154.5
201225398,KSA,668.0,159.0,0.0,25.52534689
201225398,Egypt,186.0,35.0,0.0,130.702
201225398,Iraq,0.0,0.0,0.0,0.0
201225398,KSA,1183.0,317.0,0.0,26.087
201225398,Switzerland,585.0,60.0,0.0,27.9
201225398,Portugal,0.0,0.0,0.0,16216.216
201225398,Brazil,0.0,0.0,0.0,0.0
201225398,Oman,844.0,59.0,0.0,28.5
201225398,New Zealand,0.0,0.0,0.0,0.0
201225398,Qatar,805.0,38.0,0.0,30.0
201225398,KSA,2338.0,212.0,0.0,26.087
201225398,Srilanka,0.0,0.0,0.0,0.0
201225398,Canada,0.0,0.0,0.0,0.0
201225398,United Arab Emirates,1713.0,342.0,0.0,28.570999999999998
201225397,Spain,410.0,39.0,0.0,27.85575
201225397,Bangladesh,0.0,0.0,0.0,0.0
201225397,USA,2608.0,0.0,0.0,154.5
201225397,KSA,713.0,157.0,0.0,25.52534689
201225397,Egypt,17.0,17.0,0.0,130.702
201225397,Iraq,0.0,0.0,0.0,0.0
201225397,KSA,1350.0,300.0,0.0,26.087
201225397,Switzerland,503.0,54.0,0.0,27.9
201225397,Portugal,0.0,0.0,0.0,16216.216
201225397,Brazil,0.0,0.0,0.0,0.0
201225397,Oman,547.0,73.0,0.0,28.5
201225397,New Zealand,0.0,0.0,0.0,0.0
201225397,Qatar,459.0,48.0,0.0,30.0
201225397,KSA,2497.0,216.0,0.0,26.087
201225397,Srilanka,0.0,0.0,0.0,0.0
201225397,Canada,0.0,0.0,0.0,0.0
201225397,United Arab Emirates,1195.0,377.0,8.0,28.570999999999998
201225396,Spain,1008.0,37.0,0.0,27.85575
201225396,Bangladesh,0.0,0.0,0.0,0.0
201225396,USA,4148.0,0.0,0.0,154.5
201225396,KSA,1503.0,119.0,0.0,25.52534689
201225396,Egypt,122.0,38.0,0.0,130.702
201225396,Iraq,0.0,0.0,0.0,0.0
201225396,KSA,2157.0,239.0,0.0,26.087
201225396,Switzerland,1008.0,55.0,0.0,27.9
201225396,Portugal,0.0,0.0,0.0,16216.216
201225396,Brazil,0.0,0.0,0.0,0.0
201225396,Oman,1153.0,48.0,0.0,28.5
201225396,New Zealand,0.0,0.0,0.0,0.0
201225396,Qatar,1098.0,50.0,0.0,30.0
201225396,KSA,3211.0,126.0,0.0,26.087
201225396,Srilanka,0.0,0.0,0.0,0.0
201225396,Canada,0.0,0.0,0.0,0.0
201225396,United Arab Emirates,2530.0,323.0,0.0,28.570999999999998
201225399,Spain,163.0,38.0,0.0,27.85575
201225399,Bangladesh,0.0,0.0,0.0,0.0
201225399,USA,480.0,0.0,0.0,154.5
201225399,KSA,323.0,116.0,0.0,25.52534689
201225399,Egypt,151.0,35.0,0.0,130.702
201225399,Iraq,0.0,0.0,0.0,0.0
201225399,KSA,863.0,222.0,0.0,26.087
201225399,Switzerland,305.0,61.0,0.0,27.9
201225399,Portugal,0.0,0.0,0.0,16216.216
201225399,Brazil,0.0,0.0,0.0,0.0
201225399,Oman,70.0,69.0,0.0,28.5
201225399,New Zealand,0.0,0.0,0.0,0.0
201225399,Qatar,161.0,45.0,0.0,30.0
201225399,KSA,1231.0,170.0,0.0,26.087
201225399,Srilanka,0.0,0.0,0.0,0.0
201225399,Canada,0.0,0.0,0.0,0.0
201225399,United Arab Emirates,469.0,173.0,0.0,28.570999999999998
201223593,Spain,15.0,12.0,0.0,65.00325
201223593,USA,51.0,0.0,0.0,360.5
201223593,KSA,16.0,16.0,0.0,59.55946889999999
201223593,Egypt,0.0,0.0,0.0,438.6
201223593,India,0.0,0.0,0.0,65.94
201223593,KSA,185.0,132.0,0.0,60.87
201223593,Switzerland,22.0,22.0,0.0,68.2
201223593,Portugal,0.0,0.0,0.0,27027.027000000002
201223593,Oman,58.0,39.0,0.0,71.25
201223593,Qatar,57.0,44.0,0.0,70.0
201223593,KSA,48.0,44.0,0.0,60.87
201223593,United Arab Emirates,283.0,165.0,0.0,66.67
201223594,Spain,46.0,14.0,0.0,65.00325
201223594,USA,247.0,0.0,0.0,360.5
201223594,KSA,34.0,34.0,0.0,59.55946889999999
201223594,Egypt,0.0,0.0,0.0,438.6
201223594,India,0.0,0.0,0.0,65.94
201223594,Iraq,0.0,0.0,0.0,0.0
201223594,KSA,307.0,168.0,0.0,60.87
201223594,Switzerland,11.0,10.0,0.0,68.2
201223594,Portugal,0.0,0.0,0.0,27027.027000000002
201223594,Oman,41.0,37.0,0.0,71.25
201223594,Qatar,87.0,42.0,0.0,70.0
201223594,KSA,86.0,73.0,0.0,60.87
201223594,United Arab Emirates,386.0,209.0,0.0,66.67
201223595,Spain,24.0,17.0,0.0,65.00325
201223595,USA,236.0,0.0,0.0,360.5
201223595,KSA,48.0,51.0,0.0,59.55946889999999
201223595,Egypt,0.0,0.0,0.0,438.6
201223595,India,0.0,0.0,0.0,65.94
201223595,Iraq,0.0,0.0,0.0,0.0
201223595,KSA,433.0,136.0,0.0,60.87
201223595,Switzerland,13.0,13.0,0.0,68.2
201223595,Portugal,0.0,0.0,0.0,27027.027000000002
201223595,Oman,71.0,30.0,0.0,71.25
201223595,Qatar,70.0,45.0,0.0,70.0
201223595,KSA,388.0,161.0,0.0,60.87
201223595,United Arab Emirates,336.0,243.0,0.0,66.67
201223596,Spain,27.0,17.0,0.0,65.00325
201223596,USA,160.0,0.0,0.0,360.5
201223596,KSA,59.0,62.0,0.0,59.55946889999999
201223596,Egypt,0.0,0.0,0.0,438.6
201223596,India,0.0,0.0,0.0,65.94
201223596,Iraq,0.0,0.0,0.0,0.0
201223596,KSA,181.0,146.0,0.0,60.87
201223596,Switzerland,91.0,60.0,0.0,68.2
201223596,Portugal,0.0,0.0,0.0,27027.027000000002
201223596,Oman,61.0,56.0,0.0,71.25
201223596,Qatar,26.0,22.0,0.0,70.0
201223596,KSA,213.0,132.0,0.0,60.87
201223596,United Arab Emirates,274.0,151.0,0.0,66.67
201223597,Spain,18.0,14.0,0.0,65.00325
201223597,USA,41.0,0.0,0.0,360.5
201223597,KSA,61.0,60.0,0.0,59.55946889999999
201223597,Egypt,0.0,0.0,0.0,438.6
201223597,India,0.0,0.0,0.0,65.94
201223597,KSA,76.0,74.0,0.0,60.87
201223597,Switzerland,30.0,29.0,0.0,68.2
201223597,Portugal,0.0,0.0,0.0,27027.027000000002
201223597,Oman,35.0,30.0,0.0,71.25
201223597,Qatar,50.0,40.0,0.0,70.0
201223597,KSA,24.0,23.0,0.0,60.87
201223597,United Arab Emirates,115.0,92.0,0.0,66.67
201223598,Spain,79.0,22.0,0.0,65.00325
201223598,USA,6.0,0.0,0.0,360.5
201223598,KSA,219.0,101.0,0.0,59.55946889999999
201223598,Egypt,0.0,0.0,0.0,438.6
201223598,India,0.0,0.0,0.0,65.94
201223598,KSA,374.0,179.0,0.0,60.87
201223598,Switzerland,34.0,34.0,0.0,68.2
201223598,Portugal,0.0,0.0,0.0,27027.027000000002
201223598,Oman,64.0,41.0,0.0,71.25
201223598,Qatar,13.0,8.0,0.0,70.0
201223598,KSA,123.0,109.0,0.0,60.87
201223598,United Arab Emirates,276.0,198.0,0.0,66.67
201223599,Spain,57.0,26.0,0.0,65.00325
201223599,USA,22.0,0.0,0.0,360.5
201223599,KSA,311.0,124.0,0.0,59.55946889999999
201223599,Egypt,0.0,0.0,0.0,438.6
201223599,India,0.0,0.0,0.0,65.94
201223599,KSA,490.0,168.0,0.0,60.87
201223599,Switzerland,108.0,93.0,0.0,68.2
201223599,Portugal,0.0,0.0,0.0,27027.027000000002
201223599,Oman,35.0,33.0,0.0,71.25
201223599,Qatar,24.0,16.0,0.0,70.0
201223599,KSA,187.0,161.0,0.0,60.87
201223599,United Arab Emirates,272.0,183.0,0.0,66.67
201223600,Spain,63.0,24.0,0.0,65.00325
201223600,USA,0.0,0.0,0.0,360.5
201223600,KSA,160.0,96.0,0.0,59.55946889999999
201223600,Egypt,0.0,0.0,0.0,438.6
201223600,India,0.0,0.0,0.0,65.94
201223600,KSA,228.0,162.0,0.0,60.87
201223600,Switzerland,72.0,50.0,0.0,68.2
201223600,Portugal,0.0,0.0,0.0,27027.027000000002
201223600,Oman,38.0,33.0,0.0,71.25
201223600,Qatar,85.0,44.0,0.0,70.0
201223600,KSA,155.0,139.0,0.0,60.87
201223600,United Arab Emirates,151.0,118.0,0.0,66.67
201054376,Spain,20.0,18.0,0.0,65.00325
201054376,USA,3.0,0.0,0.0,360.5
201054376,KSA,41.0,44.0,0.0,59.55946889999999
201054376,Egypt,0.0,0.0,0.0,438.6
201054376,India,0.0,0.0,0.0,59.94
201054376,Iraq,0.0,0.0,0.0,0.0
201054376,KSA,105.0,98.0,0.0,60.87
201054376,Switzerland,100.0,51.0,0.0,68.2
201054376,Portugal,0.0,0.0,0.0,27272.727000000003
201054376,Oman,34.0,28.0,0.0,71.25
201054376,Qatar,26.0,24.0,0.0,70.0
201054376,KSA,62.0,55.0,0.0,60.87
201054376,United Arab Emirates,140.0,107.0,0.0,66.67
201054377,Spain,49.0,21.0,0.0,65.00325
201054377,USA,48.0,0.0,0.0,360.5
201054377,KSA,27.0,29.0,0.0,59.55946889999999
201054377,Egypt,0.0,0.0,0.0,438.6
201054377,India,0.0,0.0,0.0,59.94
201054377,KSA,331.0,165.0,0.0,60.87
201054377,Switzerland,257.0,59.0,0.0,68.2
201054377,Portugal,0.0,0.0,0.0,27272.727000000003
201054377,Oman,101.0,51.0,0.0,71.25
201054377,Qatar,136.0,47.0,0.0,70.0
201054377,KSA,98.0,76.0,0.0,60.87
201054377,United Arab Emirates,279.0,188.0,0.0,66.67
201054378,Spain,96.0,23.0,0.0,65.00325
201054378,USA,364.0,0.0,0.0,360.5
201054378,KSA,71.0,70.0,0.0,59.55946889999999
201054378,Egypt,0.0,0.0,0.0,438.6
201054378,India,0.0,0.0,0.0,59.94
201054378,KSA,185.0,162.0,0.0,60.87
201054378,Switzerland,212.0,76.0,0.0,68.2
201054378,Portugal,0.0,0.0,0.0,27272.727000000003
201054378,Oman,78.0,51.0,0.0,71.25
201054378,Qatar,172.0,56.0,0.0,70.0
201054378,KSA,220.0,205.0,0.0,60.87
201054378,United Arab Emirates,326.0,212.0,0.0,66.67
201054379,Spain,50.0,22.0,0.0,65.00325
201054379,USA,147.0,0.0,0.0,360.5
201054379,KSA,33.0,36.0,0.0,59.55946889999999
201054379,Egypt,0.0,0.0,0.0,438.6
201054379,India,0.0,0.0,0.0,59.94
201054379,Iraq,0.0,0.0,0.0,0.0
201054379,KSA,214.0,123.0,0.0,60.87
201054379,Switzerland,55.0,54.0,0.0,68.2
201054379,Portugal,0.0,0.0,0.0,27272.727000000003
201054379,Oman,23.0,20.0,0.0,71.25
201054379,Qatar,49.0,41.0,0.0,70.0
201054379,KSA,127.0,115.0,0.0,60.87
201054379,United Arab Emirates,169.0,118.0,0.0,66.67
201054380,Spain,27.0,20.0,0.0,65.00325
201054380,USA,0.0,0.0,0.0,360.5
201054380,KSA,39.0,39.0,0.0,59.55946889999999
201054380,Egypt,0.0,0.0,0.0,438.6
201054380,India,0.0,0.0,0.0,59.94
201054380,KSA,37.0,31.0,0.0,60.87
201054380,Switzerland,17.0,17.0,0.0,68.2
201054380,Portugal,0.0,0.0,0.0,27272.727000000003
201054380,Oman,25.0,23.0,0.0,71.25
201054380,Qatar,45.0,41.0,0.0,70.0
201054380,KSA,59.0,56.0,0.0,60.87
201054380,United Arab Emirates,102.0,72.0,0.0,66.67
201054381,Spain,46.0,27.0,0.0,65.00325
201054381,USA,1.0,0.0,0.0,360.5
201054381,KSA,77.0,74.0,0.0,59.55946889999999
201054381,Egypt,0.0,0.0,0.0,438.6
201054381,India,0.0,0.0,0.0,59.94
201054381,KSA,225.0,166.0,0.0,60.87
201054381,Switzerland,60.0,59.0,0.0,68.2
201054381,Portugal,0.0,0.0,0.0,27272.727000000003
201054381,Oman,101.0,66.0,0.0,71.25
201054381,Qatar,138.0,38.0,0.0,70.0
201054381,KSA,132.0,116.0,0.0,60.87
201054381,United Arab Emirates,250.0,180.0,0.0,66.67
201054382,Spain,28.0,21.0,0.0,65.00325
201054382,USA,125.0,0.0,0.0,360.5
201054382,KSA,123.0,94.0,0.0,59.55946889999999
201054382,Egypt,0.0,0.0,0.0,438.6
201054382,India,0.0,0.0,0.0,59.94
201054382,KSA,443.0,190.0,0.0,60.87
201054382,Switzerland,59.0,58.0,0.0,68.2
201054382,Portugal,0.0,0.0,0.0,27272.727000000003
201054382,Oman,77.0,71.0,0.0,71.25
201054382,Qatar,128.0,44.0,0.0,70.0
201054382,KSA,209.0,185.0,0.0,60.87
201054382,United Arab Emirates,290.0,216.0,0.0,66.67
201054383,Spain,43.0,27.0,0.0,65.00325
201054383,USA,0.0,0.0,0.0,360.5
201054383,KSA,141.0,92.0,0.0,59.55946889999999
201054383,Egypt,0.0,0.0,0.0,438.6
201054383,India,0.0,0.0,0.0,59.94
201054383,KSA,153.0,143.0,0.0,60.87
201054383,Switzerland,23.0,21.0,0.0,68.2
201054383,Portugal,0.0,0.0,0.0,27272.727000000003
201054383,Oman,78.0,63.0,0.0,71.25
201054383,Qatar,58.0,43.0,0.0,70.0
201054383,KSA,171.0,154.0,0.0,60.87
201054383,United Arab Emirates,113.0,78.0,0.0,66.67
201054384,Spain,32.0,23.0,0.0,65.00325
201054384,USA,0.0,0.0,0.0,360.5
201054384,KSA,29.0,29.0,0.0,59.55946889999999
201054384,Egypt,0.0,0.0,0.0,438.6
201054384,India,0.0,0.0,0.0,59.94
201054384,KSA,90.0,80.0,0.0,60.87
201054384,Switzerland,46.0,45.0,0.0,68.2
201054384,Portugal,0.0,0.0,0.0,27272.727000000003
201054384,Oman,41.0,27.0,0.0,71.25
201054384,Qatar,16.0,13.0,0.0,70.0
201054384,KSA,37.0,35.0,0.0,60.87
201054384,United Arab Emirates,147.0,105.0,0.0,66.67
201054385,Spain,80.0,25.0,0.0,65.00325
201054385,USA,747.0,0.0,0.0,360.5
201054385,KSA,26.0,28.0,0.0,59.55946889999999
201054385,Egypt,0.0,0.0,0.0,438.6
201054385,India,0.0,0.0,0.0,59.94
201054385,Iraq,0.0,0.0,0.0,0.0
201054385,KSA,359.0,167.0,0.0,60.87
201054385,Switzerland,46.0,46.0,0.0,68.2
201054385,Portugal,0.0,0.0,0.0,27272.727000000003
201054385,Oman,82.0,36.0,0.0,71.25
201054385,Qatar,108.0,33.0,0.0,70.0
201054385,KSA,84.0,65.0,0.0,60.87
201054385,United Arab Emirates,224.0,169.0,0.0,66.67
